Year,Employee_id,Age,Gender,Department,Job_level,Salary,Total years of service,Years of service within company,Overtime Worked,Stock Option,Number of previous jobs,Marital Status,Years Under Current Manager,Job Satisfaction,Performance Rating, Upskilling Opportunities,Relationship with Manager,Churned
2020,1498,39,Male,Developers,Senior,119500,14,7,No,Yes,8,Yes,3,1,3,6,4,No
2020,1499,27,Female,Developers,Junior,94000,5,4,No,No,7,No,7,1,4,3,5,No
2020,1500,31,Male,Finance,Assistant,120000,12,5,No,Yes,6,No,7,3,4,1,2,No
2020,1501,31,Female,Developers,Junior,80000,6,2,No,No,4,Yes,4,5,4,10,3,No
2020,1502,34,Male,Finance,Senior,115500,13,2,Yes,No,7,No,6,2,5,14,1,No
2020,1503,37,Male,Sales,Senior,105000,15,2,Yes,No,6,No,5,5,2,10,1,No
2020,1505,29,Male,Marketing,Assistant,94000,9,2,Yes,No,4,No,4,4,4,9,1,No
2020,1506,27,Male,Finance,Junior,54500,3,2,Yes,No,7,No,2,4,1,8,1,No
2020,1507,31,Male,Marketing,Assistant,93500,7,2,No,No,10,No,4,5,5,13,3,No
2020,1508,36,Male,Sales,Assistant,94500,11,2,No,No,3,No,5,5,3,7,3,No
2020,1510,38,Female,Finance,Senior,115500,13,2,Yes,No,2,No,2,1,5,15,5,No
2020,1511,25,Female,Marketing,Junior,85500,6,2,No,Yes,5,Yes,4,1,5,14,2,No
2020,1512,26,Male,Developers,Junior,76500,3,2,No,No,8,Yes,3,1,5,11,4,No
2020,1513,25,Female,Sales,Junior,69000,6,2,Yes,No,1,No,5,3,2,4,2,No
2020,1514,34,Female,Developers,Senior,104500,13,2,No,No,3,Yes,4,2,3,16,1,No
2020,1516,35,Female,Marketing,Senior,124500,16,2,No,No,3,No,4,4,5,5,5,No
2020,1517,26,Female,Sales,Junior,85500,6,2,Yes,No,5,Yes,5,4,5,13,5,No
2020,1518,33,Female,Marketing,Assistant,93500,7,2,No,Yes,7,No,5,2,5,15,4,No
2020,1520,33,Female,Finance,Assistant,102500,10,2,Yes,No,5,No,3,2,5,19,3,No
2020,1521,30,Male,Finance,Assistant,80500,10,2,Yes,No,10,No,2,5,1,4,5,No
2020,1523,37,Male,Developers,Senior,99000,13,2,Yes,No,6,Yes,5,5,2,11,3,No
2020,1524,32,Male,Sales,Assistant,91000,8,2,Yes,No,8,No,4,4,4,18,3,No
2020,1525,27,Male,Finance,Junior,79500,4,2,Yes,No,3,Yes,4,1,5,17,5,No
2020,1528,33,Male,Sales,Assistant,96500,8,2,No,No,3,No,4,4,5,5,5,No
2020,1530,27,Female,Developers,Junior,74000,4,2,No,No,8,Yes,5,3,4,10,4,No
2020,1531,29,Male,Sales,Assistant,77000,7,2,No,No,10,Yes,6,5,2,17,2,No
2020,1533,33,Female,Finance,Assistant,89000,11,2,Yes,Yes,4,No,6,3,2,15,4,No
2020,1534,30,Female,Developers,Assistant,102500,10,2,No,No,3,No,5,5,5,15,1,No
2020,1535,30,Female,Marketing,Assistant,89000,11,2,Yes,Yes,8,No,3,3,2,2,4,No
2020,1536,26,Female,Developers,Junior,82500,5,2,Yes,No,10,Yes,5,2,5,6,5,No
2020,1538,29,Male,Finance,Junior,80000,6,2,No,No,3,Yes,3,4,4,4,1,No
2020,1539,27,Male,Developers,Junior,57000,2,2,Yes,No,4,No,6,1,2,15,5,No
2020,1540,35,Female,Developers,Senior,113500,16,2,No,No,1,Yes,5,1,3,12,4,No
2020,1541,27,Male,Marketing,Junior,46000,1,1,No,No,1,Yes,1,1,5,20,3,No
2020,1542,31,Female,Marketing,Assistant,69000,7,1,Yes,No,10,No,3,2,2,20,1,No
2020,1543,33,Female,Developers,Assistant,78000,10,1,No,No,2,Yes,3,4,3,19,3,No
2020,1544,23,Female,Sales,Junior,46000,1,1,Yes,No,5,Yes,5,3,5,2,4,No
2020,1545,25,Male,Marketing,Junior,58000,5,1,No,No,4,Yes,4,1,4,3,1,No
2020,1546,32,Female,Finance,Junior,58000,5,1,No,No,3,No,4,3,2,8,3,No
2020,1547,30,Male,Marketing,Assistant,72000,8,1,Yes,No,7,No,5,1,2,11,4,No
2020,1548,28,Female,Developers,Junior,58000,5,1,No,No,9,Yes,5,4,1,13,2,No
2020,1549,35,Male,Sales,Senior,97000,15,1,No,No,8,Yes,5,5,5,10,4,No
2020,1550,26,Female,Developers,Junior,46000,1,1,No,No,9,Yes,3,2,1,17,2,No
2020,1551,31,Male,Marketing,Assistant,72000,8,1,Yes,No,5,Yes,4,4,5,13,4,No
2020,1552,32,Female,Developers,Assistant,66000,6,1,Yes,Yes,5,No,5,3,4,11,3,No
2020,1553,36,Male,Sales,Assistant,78000,10,1,No,Yes,2,No,5,1,5,6,4,No
2020,1554,27,Male,Sales,Junior,46000,1,1,Yes,No,8,No,2,1,5,13,1,No
2020,1555,27,Female,Finance,Junior,58000,5,1,No,Yes,6,Yes,3,4,4,13,1,No
2020,1556,28,Male,Finance,Assistant,72000,8,1,No,No,7,Yes,3,4,3,9,3,No
2020,1557,33,Male,Sales,Senior,91000,13,1,Yes,No,3,Yes,4,5,4,15,4,No
2020,1558,28,Male,Finance,Assistant,75000,9,1,Yes,No,4,Yes,3,1,1,15,2,No
2020,1559,29,Male,Sales,Assistant,66000,6,1,Yes,No,3,Yes,5,5,2,9,1,No
2020,1560,22,Female,Finance,Junior,46000,1,1,Yes,No,1,No,5,4,5,9,4,No
2020,1561,28,Male,Finance,Assistant,69000,7,1,No,No,9,Yes,3,1,3,5,3,No
2020,1562,33,Female,Marketing,Assistant,78000,10,1,Yes,No,6,No,5,5,1,10,1,No
2020,1563,22,Female,Marketing,Junior,58000,5,1,No,No,2,Yes,2,1,3,18,5,No
2020,1564,29,Male,Sales,Assistant,69000,7,1,Yes,No,4,Yes,2,2,5,4,1,No
2020,1565,37,Female,Finance,Senior,85000,11,1,Yes,No,3,No,1,3,1,12,4,No
2020,1566,36,Male,Developers,Senior,88000,12,1,No,No,5,Yes,5,4,1,14,4,No
2020,1567,36,Male,Marketing,Senior,97000,15,1,Yes,No,9,Yes,5,5,1,20,3,No
2020,1568,28,Female,Finance,Assistant,69000,7,1,No,No,6,No,3,5,5,4,1,No
2020,1569,34,Male,Sales,Senior,85000,11,1,No,Yes,8,No,2,1,3,3,2,No
2020,1570,33,Female,Finance,Senior,91000,13,1,No,No,3,No,2,4,4,11,5,No
2020,1571,26,Female,Sales,Junior,55000,4,1,No,No,2,No,4,3,3,6,2,No
2020,1572,33,Male,Marketing,Assistant,78000,10,1,No,No,5,Yes,5,2,5,16,4,No
2020,1573,35,Female,Sales,Senior,91000,13,1,No,No,8,Yes,5,5,3,14,5,No
2020,1574,22,Female,Developers,Junior,58000,5,1,No,Yes,2,Yes,5,1,1,19,3,No
2020,1575,26,Male,Finance,Junior,46000,1,1,No,No,3,No,5,1,3,2,4,No
2020,1576,27,Female,Finance,Junior,58000,5,1,No,No,1,No,4,5,2,11,5,No
2020,1577,26,Female,Sales,Junior,49000,2,1,Yes,No,4,No,5,3,4,3,2,No
2020,1578,36,Female,Sales,Senior,88000,12,1,No,No,5,No,4,1,5,10,5,No
2020,1579,23,Female,Sales,Junior,49000,2,1,No,No,4,Yes,5,5,2,14,4,No
2020,1580,22,Female,Finance,Junior,52000,3,1,No,No,5,No,5,5,4,1,3,No
2020,1581,35,Male,Finance,Senior,91000,13,1,Yes,No,5,No,2,5,5,19,3,No
2020,1582,29,Male,Developers,Assistant,75000,9,1,Yes,No,5,Yes,3,2,5,15,1,No
2020,1583,23,Female,Finance,Junior,46000,1,1,Yes,No,4,No,3,5,2,1,4,No
2020,1584,31,Female,Marketing,Assistant,78000,10,1,Yes,No,8,Yes,5,4,2,11,4,No
2020,1585,33,Female,Finance,Senior,91000,13,1,Yes,No,1,Yes,1,3,1,6,3,No
2020,1586,33,Female,Sales,Senior,91000,13,1,No,No,9,No,2,4,2,9,2,No
2020,1587,27,Female,Developers,Junior,46000,1,1,Yes,No,4,No,2,5,3,1,5,No
2020,1588,31,Female,Sales,Assistant,78000,10,1,Yes,Yes,2,Yes,2,1,5,15,5,No
2020,1589,29,Female,Marketing,Assistant,78000,10,1,Yes,No,7,Yes,4,2,2,10,4,No
2020,1590,33,Male,Sales,Senior,94000,14,1,Yes,No,6,No,2,3,3,19,5,No
2020,1591,35,Female,Marketing,Senior,88000,12,1,No,No,10,No,1,2,5,3,1,No
2020,1592,24,Male,Finance,Junior,52000,3,1,Yes,No,3,Yes,5,4,5,15,2,No
2020,1593,31,Female,Finance,Assistant,75000,9,1,Yes,No,8,No,5,4,4,17,1,No
2020,1594,24,Female,Finance,Junior,52000,3,1,Yes,No,4,No,1,2,1,6,5,No
2020,1595,36,Male,Finance,Senior,88000,12,1,Yes,No,1,Yes,2,1,5,17,1,No
2020,1596,30,Male,Finance,Assistant,69000,7,1,No,No,10,No,4,3,2,6,2,No
2020,1597,32,Female,Finance,Junior,58000,5,1,Yes,No,6,Yes,1,1,3,7,4,No
2020,1598,24,Male,Developers,Junior,52000,3,1,No,No,6,Yes,3,3,1,12,3,No
2020,1599,35,Male,Finance,Senior,94000,14,1,Yes,No,3,No,3,5,2,1,2,No
2020,1600,30,Male,Developers,Junior,58000,5,1,No,No,2,No,1,5,5,2,3,No
2020,1601,26,Female,Sales,Junior,52000,3,1,No,No,6,No,5,3,5,10,2,No
2020,1602,22,Male,Finance,Junior,55000,4,1,No,No,10,Yes,3,4,3,2,2,No
2020,1603,23,Male,Finance,Junior,58000,5,1,No,No,10,Yes,5,1,3,20,4,No
2020,1604,33,Female,Marketing,Senior,91000,13,1,No,No,3,Yes,1,3,5,8,3,No
2020,1605,26,Female,Finance,Junior,58000,5,1,Yes,Yes,1,Yes,2,2,5,18,2,No
2020,1606,36,Female,Marketing,Senior,85000,11,1,Yes,No,7,Yes,2,2,3,1,4,No
2020,1607,27,Female,Sales,Junior,55000,4,1,No,No,8,No,5,2,2,12,5,No
2020,1608,34,Male,Marketing,Senior,88000,12,1,No,Yes,9,Yes,5,3,2,14,3,No
2020,1609,30,Male,Marketing,Assistant,78000,10,1,Yes,Yes,10,No,4,1,1,13,1,No
2020,1610,28,Male,Sales,Assistant,69000,7,1,No,Yes,5,No,1,5,2,15,2,No
2020,1611,28,Female,Marketing,Assistant,75000,9,1,Yes,Yes,7,No,5,1,2,5,4,No
2020,1612,31,Male,Finance,Assistant,69000,7,1,Yes,No,5,No,5,3,3,11,3,No
2020,1613,23,Female,Developers,Junior,49000,2,1,No,Yes,1,No,5,5,3,15,3,No
2020,1614,26,Female,Sales,Junior,49000,2,1,No,No,2,No,1,3,5,10,5,No
2020,1615,34,Female,Finance,Senior,85000,11,1,Yes,Yes,2,No,1,4,5,5,4,No
2020,1616,36,Male,Marketing,Senior,88000,12,1,Yes,No,7,Yes,2,4,1,16,3,No
2020,1617,30,Male,Finance,Assistant,78000,10,1,No,No,3,Yes,5,3,2,19,5,No
2020,1618,31,Male,Marketing,Junior,58000,5,1,Yes,No,9,Yes,4,5,5,15,1,No
2020,1619,29,Male,Developers,Assistant,75000,9,1,Yes,No,8,Yes,5,5,4,10,3,No
2020,1620,30,Male,Marketing,Junior,58000,5,1,No,Yes,3,Yes,3,5,3,4,4,No
2020,1621,32,Female,Finance,Assistant,75000,9,1,No,No,6,Yes,1,1,5,10,1,No
2020,1622,26,Male,Sales,Junior,55000,4,1,No,No,3,Yes,2,2,3,20,5,No
2020,1623,37,Male,Finance,Senior,97000,15,1,No,No,2,Yes,3,1,2,17,2,No
